time           x0             x1             x2             x3             x4             x5             x6             x7             x8             x9             x10            x11            x12            x13            x14            
164.4025       0.0000         -0.0000        -0.0003        0.0002         -0.0000        -0.0000        -0.0000        -0.0000        -0.0000        0.0000         -0.0000        -0.0000        -0.0000        0.0000         -0.0000        
164.5020       0.0000         -0.0000        -0.0003        0.0002         -0.0000        -0.0001        -0.0000        -0.0000        -0.0000        0.0000         -0.0000        -0.0000        -0.0000        0.0000         -0.0000        
164.6056       0.0000         -0.0000        -0.0002        0.0002         -0.0000        -0.0001        -0.0000        -0.0000        -0.0000        0.0000         -0.0000        -0.0000        -0.0000        0.0000         -0.0000        
164.7059       0.0000         -0.0000        -0.0004        0.0001         -0.0000        -0.0000        -0.0000        -0.0000        -0.0000        0.0000         -0.0000        -0.0000        -0.0000        0.0000         -0.0000        
164.8077       0.0000         -0.0000        -0.0004        0.0002         -0.0000        -0.0000        -0.0000        -0.0000        -0.0000        0.0000         -0.0000        -0.0000        -0.0000        0.0000         -0.0000        
164.9025       0.0000         -0.0000        -0.0004        0.0002         -0.0000        -0.0000        -0.0000        -0.0000        -0.0000        0.0000         -0.0000        -0.0000        -0.0000        0.0000         -0.0000        
165.0068       0.0000         -0.0000        -0.0004        0.0002         -0.0000        -0.0000        -0.0000        -0.0000        -0.0000        0.0000         -0.0000        -0.0000        -0.0000        0.0000         -0.0000        
165.1075       0.0000         -0.0000        -0.0006        0.0002         -0.0001        -0.0001        -0.0000        -0.0000        -0.0000        0.0000         -0.0000        -0.0000        -0.0000        0.0000         -0.0000        
165.2079       0.0000         -0.0000        -0.0006        0.0002         -0.0001        -0.0001        -0.0000        -0.0000        -0.0000        0.0000         -0.0000        -0.0000        -0.0000        0.0000         -0.0000        
165.3027       0.0000         -0.0000        -0.0006        0.0002         -0.0001        -0.0001        -0.0000        -0.0000        -0.0000        0.0000         -0.0000        -0.0000        -0.0000        0.0000         -0.0000        
165.4060       0.0000         -0.0000        -0.0006        0.0002         -0.0001        -0.0001        -0.0000        -0.0000        -0.0000        0.0000         -0.0000        -0.0000        -0.0000        0.0000         -0.0000        
165.5070       0.0000         -0.0000        -0.0007        0.0001         -0.0001        -0.0001        -0.0000        -0.0000        -0.0000        0.0000         -0.0000        -0.0000        -0.0000        0.0000         -0.0000        
165.6067       0.0000         -0.0000        -0.0005        0.0001         -0.0001        -0.0001        -0.0000        -0.0000        -0.0000        0.0000         -0.0000        -0.0000        -0.0000        0.0000         -0.0000        
165.7049       0.0000         -0.0000        -0.0005        0.0001         -0.0001        -0.0001        -0.0000        -0.0000        -0.0000        0.0000         -0.0000        -0.0000        -0.0000        0.0000         -0.0000        
165.8025       0.0000         -0.0000        -0.0006        0.0001         -0.0001        -0.0001        -0.0000        -0.0000        -0.0000        0.0000         -0.0000        -0.0000        -0.0000        0.0000         -0.0000        
165.9074       0.0000         -0.0000        -0.0006        0.0001         -0.0001        -0.0001        -0.0000        -0.0000        -0.0000        0.0000         -0.0000        -0.0000        -0.0000        0.0000         -0.0000        
166.0063       0.0000         -0.0000        -0.0005        0.0001         -0.0001        -0.0001        -0.0000        -0.0000        -0.0000        0.0000         -0.0000        -0.0000        -0.0000        0.0000         -0.0000        
166.1074       0.0000         -0.0000        -0.0006        0.0001         -0.0001        -0.0001        -0.0000        -0.0000        -0.0000        0.0000         -0.0000        -0.0000        -0.0000        0.0000         -0.0000        
166.2029       0.0000         -0.0000        -0.0005        0.0001         -0.0001        -0.0001        -0.0000        -0.0000        -0.0000        0.0000         -0.0000        -0.0000        -0.0000        0.0000         -0.0000        
166.3062       0.0000         -0.0000        -0.0007        0.0001         -0.0001        -0.0000        -0.0000        -0.0000        -0.0000        0.0000         -0.0000        -0.0000        -0.0000        0.0000         -0.0000        
166.4020       0.0000         -0.0000        -0.0007        0.0001         -0.0001        -0.0000        -0.0000        -0.0000        -0.0000        0.0000         -0.0000        -0.0000        -0.0000        0.0000         -0.0000        
166.5092       0.0000         -0.0000        -0.0007        0.0001         -0.0001        -0.0000        -0.0000        -0.0000        -0.0000        0.0000         -0.0000        -0.0000        -0.0000        0.0000         -0.0000        
166.6083       0.0000         -0.0000        -0.0006        0.0001         -0.0001        -0.0000        -0.0000        -0.0000        -0.0000        0.0000         -0.0000        -0.0000        -0.0000        0.0000         -0.0000        
166.7065       0.0000         -0.0000        -0.0007        0.0001         -0.0001        -0.0001        -0.0000        -0.0000        -0.0000        0.0000         -0.0000        -0.0000        -0.0000        0.0000         -0.0000        
166.8079       0.0000         -0.0000        -0.0007        0.0001         -0.0001        -0.0000        -0.0000        -0.0000        -0.0000        0.0000         -0.0000        -0.0000        -0.0000        0.0000         -0.0000        
166.9083       0.0000         -0.0000        -0.0006        0.0000         -0.0001        -0.0001        -0.0000        -0.0000        -0.0000        0.0000         -0.0000        -0.0000        -0.0000        0.0000         -0.0000        
167.0023       0.0000         -0.0000        -0.0007        0.0001         -0.0001        -0.0000        -0.0000        -0.0000        -0.0000        0.0000         -0.0000        -0.0000        -0.0000        0.0000         -0.0000        
167.1061       0.0000         -0.0000        -0.0008        0.0001         -0.0001        -0.0001        -0.0000        -0.0000        -0.0000        0.0000         -0.0000        -0.0000        -0.0000        0.0000         -0.0000        
167.2040       0.0000         -0.0000        -0.0007        0.0001         -0.0001        -0.0001        -0.0000        -0.0000        -0.0000        0.0000         -0.0000        -0.0000        -0.0000        0.0000         -0.0000        
167.3058       -0.0000        -0.0000        -0.0007        -0.0000        -0.0001        -0.0001        -0.0000        0.0000         -0.0000        -0.0000        -0.0000        -0.0000        -0.0000        0.0000         0.0000         
167.4087       0.0000         -0.0000        -0.0006        0.0000         -0.0001        -0.0000        -0.0000        -0.0000        -0.0000        0.0000         -0.0000        -0.0000        -0.0000        0.0000         -0.0000        
167.5073       0.0000         -0.0000        -0.0007        0.0000         -0.0001        -0.0000        -0.0000        -0.0000        -0.0000        0.0000         -0.0000        -0.0000        -0.0000        0.0000         -0.0000        
